,HomePlanet,CryoSleep,Destination,Age,VIP,RoomService,FoodCourt,ShoppingMall,Spa,VRDeck,Deck,Num,Side,Group,Number
11120,Europa,True,TRAPPIST-1e,42.0,False,0.0,,0.0,0.0,0.0,C,165,P,5309,1
11121,Earth,True,TRAPPIST-1e,31.0,False,0.0,0.0,0.0,0.0,0.0,G,858,P,5311,1
11122,Earth,False,TRAPPIST-1e,20.0,False,775.0,3.0,0.0,30.0,0.0,G,866,S,5317,1
11123,Earth,True,55 Cancri e,24.0,False,0.0,0.0,0.0,0.0,0.0,G,866,S,5317,2
11124,Earth,True,TRAPPIST-1e,37.0,False,0.0,0.0,0.0,0.0,0.0,G,859,P,5318,1
11125,Earth,False,TRAPPIST-1e,19.0,False,33.0,1972.0,14.0,0.0,1.0,F,1088,P,5318,2
11126,Mars,False,TRAPPIST-1e,13.0,False,1082.0,91.0,64.0,0.0,,F,1089,P,5319,1
11127,Earth,False,PSO J318.5-22,23.0,False,8.0,0.0,0.0,340.0,310.0,F,1022,S,5321,1
11128,Earth,,TRAPPIST-1e,44.0,False,0.0,0.0,0.0,0.0,0.0,G,860,P,5324,1
11129,Europa,True,TRAPPIST-1e,36.0,False,0.0,0.0,0.0,0.0,0.0,C,166,P,5328,1
11130,Earth,False,TRAPPIST-1e,79.0,False,0.0,53.0,0.0,4.0,1568.0,E,331,P,5329,1
11131,Earth,True,PSO J318.5-22,1.0,False,0.0,0.0,0.0,0.0,0.0,G,861,P,5329,2
11132,Earth,False,TRAPPIST-1e,12.0,False,0.0,0.0,0.0,0.0,0.0,G,861,P,5329,3
11133,Earth,False,TRAPPIST-1e,8.0,False,0.0,0.0,0.0,0.0,0.0,G,861,P,5329,4
11134,Earth,False,PSO J318.5-22,45.0,False,0.0,311.0,115.0,4.0,328.0,,,,5329,5
11135,Earth,False,TRAPPIST-1e,10.0,False,0.0,0.0,0.0,0.0,0.0,G,861,P,5329,6
11136,Earth,False,TRAPPIST-1e,3.0,False,0.0,0.0,0.0,0.0,0.0,G,861,P,5329,7
11137,Earth,False,TRAPPIST-1e,37.0,False,24.0,1361.0,0.0,0.0,0.0,F,1096,P,5332,1
11138,Europa,True,55 Cancri e,43.0,False,0.0,0.0,0.0,0.0,0.0,A,49,P,5335,1
11139,Europa,True,TRAPPIST-1e,38.0,False,0.0,0.0,0.0,0.0,0.0,A,49,P,5335,2
11140,Europa,False,55 Cancri e,33.0,False,4781.0,4132.0,0.0,4.0,39.0,A,49,P,5335,3
11141,Europa,False,55 Cancri e,25.0,False,13.0,3209.0,0.0,24.0,330.0,A,49,P,5335,4
11142,Earth,False,TRAPPIST-1e,42.0,False,0.0,3.0,693.0,50.0,0.0,F,1097,P,5336,1
11143,Earth,,TRAPPIST-1e,35.0,False,0.0,1046.0,2.0,0.0,0.0,F,1025,S,5338,1
11144,Europa,False,55 Cancri e,35.0,False,0.0,2301.0,0.0,302.0,728.0,C,167,P,5339,1
11145,Europa,False,TRAPPIST-1e,30.0,False,0.0,2895.0,0.0,77.0,26.0,C,167,P,5339,2
11146,Europa,True,55 Cancri e,33.0,False,0.0,0.0,0.0,0.0,0.0,C,167,P,5339,3
11147,Earth,False,TRAPPIST-1e,30.0,False,641.0,0.0,0.0,0.0,1.0,E,338,S,5342,1
11148,Earth,True,PSO J318.5-22,23.0,False,0.0,0.0,0.0,0.0,0.0,G,863,P,5349,1
11149,Earth,True,,13.0,False,0.0,0.0,0.0,0.0,0.0,G,864,P,5352,1
11150,Europa,True,TRAPPIST-1e,32.0,False,0.0,0.0,0.0,0.0,0.0,B,184,P,5357,1
11151,Europa,True,TRAPPIST-1e,17.0,False,0.0,0.0,0.0,0.0,0.0,B,184,P,5357,2
11152,Europa,False,55 Cancri e,37.0,True,1181.0,797.0,0.0,2490.0,1.0,B,184,P,5357,3
11153,Europa,False,TRAPPIST-1e,49.0,False,0.0,300.0,0.0,1822.0,349.0,B,184,P,5357,4
11154,Europa,False,TRAPPIST-1e,53.0,False,0.0,1634.0,0.0,1.0,503.0,E,335,P,5358,1
11155,Earth,True,55 Cancri e,27.0,False,0.0,0.0,,0.0,0.0,G,866,P,5364,1
11156,Mars,False,TRAPPIST-1e,26.0,False,178.0,0.0,1168.0,0.0,0.0,F,1103,P,5369,1
11157,Mars,False,TRAPPIST-1e,50.0,False,2335.0,2.0,46.0,1.0,0.0,D,169,P,5369,2
11158,Mars,True,55 Cancri e,17.0,False,0.0,0.0,0.0,0.0,0.0,F,1103,P,5369,3
11159,Earth,False,TRAPPIST-1e,22.0,False,0.0,0.0,906.0,,2.0,G,867,P,5370,1
11160,Mars,True,TRAPPIST-1e,8.0,False,0.0,0.0,0.0,0.0,0.0,F,1027,S,5371,1
11161,Mars,False,TRAPPIST-1e,42.0,False,620.0,0.0,318.0,0.0,16.0,E,341,S,5371,2
11162,Mars,True,TRAPPIST-1e,30.0,False,0.0,0.0,0.0,0.0,0.0,F,1027,S,5371,3
11163,Mars,False,55 Cancri e,4.0,False,0.0,0.0,0.0,0.0,0.0,F,1027,S,5371,4
11164,,False,TRAPPIST-1e,27.0,False,465.0,0.0,76.0,2.0,883.0,F,1028,S,5373,1
11165,Europa,True,55 Cancri e,15.0,False,0.0,0.0,0.0,0.0,0.0,C,171,P,5376,1
11166,Europa,True,TRAPPIST-1e,38.0,False,0.0,0.0,0.0,0.0,0.0,C,171,P,5376,2
11167,Europa,True,55 Cancri e,51.0,False,0.0,0.0,0.0,0.0,0.0,C,172,P,5377,1
11168,Mars,False,TRAPPIST-1e,26.0,False,766.0,0.0,145.0,1284.0,170.0,F,1031,S,5381,1
11169,Europa,True,55 Cancri e,34.0,False,0.0,,0.0,0.0,0.0,C,211,S,5382,1
11170,Europa,True,55 Cancri e,45.0,False,0.0,0.0,0.0,0.0,0.0,C,211,S,5382,2
11171,Earth,True,TRAPPIST-1e,18.0,False,0.0,0.0,0.0,0.0,0.0,G,868,P,5386,1
11172,Earth,False,PSO J318.5-22,21.0,False,0.0,1.0,0.0,660.0,0.0,F,1107,P,5391,1
11173,Earth,False,TRAPPIST-1e,23.0,False,744.0,0.0,0.0,16.0,193.0,F,1108,P,5393,1
11174,Mars,True,TRAPPIST-1e,24.0,False,0.0,0.0,0.0,0.0,0.0,F,1110,P,5398,1
11175,Earth,False,TRAPPIST-1e,20.0,False,0.0,50.0,50.0,1179.0,3.0,F,1033,S,5399,1
11176,Earth,True,TRAPPIST-1e,32.0,False,0.0,0.0,0.0,0.0,0.0,,,,5400,1
11177,,False,TRAPPIST-1e,22.0,False,0.0,0.0,1.0,1.0,785.0,E,345,S,5403,1
11178,Earth,False,TRAPPIST-1e,13.0,False,94.0,0.0,0.0,889.0,0.0,E,339,P,5405,1
11179,Mars,,TRAPPIST-1e,42.0,False,0.0,0.0,0.0,0.0,0.0,E,346,S,5407,1
11180,Earth,False,TRAPPIST-1e,19.0,False,0.0,0.0,0.0,791.0,0.0,E,347,S,5409,1
11181,Mars,False,TRAPPIST-1e,24.0,False,372.0,,1.0,0.0,3085.0,E,348,S,5417,1
11182,Earth,False,PSO J318.5-22,45.0,False,153.0,111.0,16.0,10.0,488.0,F,1115,P,5419,1
11183,Earth,False,TRAPPIST-1e,35.0,False,91.0,1797.0,123.0,0.0,163.0,F,1038,S,5426,1
11184,Earth,False,TRAPPIST-1e,16.0,False,444.0,0.0,1.0,231.0,84.0,F,1039,S,5428,1
11185,Earth,True,TRAPPIST-1e,16.0,False,0.0,0.0,0.0,0.0,0.0,,,,5428,2
11186,Earth,False,TRAPPIST-1e,43.0,False,49.0,20.0,0.0,0.0,1075.0,F,1119,P,5429,1
11187,Earth,False,TRAPPIST-1e,31.0,False,0.0,8.0,1987.0,0.0,0.0,F,1120,P,5432,1
11188,Europa,False,TRAPPIST-1e,,False,0.0,4853.0,0.0,150.0,50.0,A,66,S,5433,1
11189,Mars,False,TRAPPIST-1e,22.0,False,1301.0,0.0,545.0,0.0,8.0,F,1040,S,5439,1
11190,Earth,False,TRAPPIST-1e,48.0,False,0.0,79.0,0.0,4.0,1366.0,F,1042,S,5442,1
11191,Earth,False,55 Cancri e,20.0,False,557.0,164.0,1.0,0.0,0.0,F,1043,S,5444,1
11192,Mars,False,TRAPPIST-1e,35.0,False,1400.0,0.0,984.0,0.0,0.0,D,165,S,5448,1
11193,Earth,False,55 Cancri e,23.0,False,56.0,272.0,35.0,264.0,0.0,,,,5449,1
11194,Earth,False,TRAPPIST-1e,28.0,False,478.0,0.0,202.0,0.0,36.0,F,1128,P,5456,1
11195,Earth,False,PSO J318.5-22,19.0,False,24.0,1.0,115.0,37.0,479.0,F,1130,P,5460,1
11196,Europa,False,55 Cancri e,45.0,False,0.0,2570.0,0.0,1510.0,2777.0,E,352,S,5461,1
11197,Earth,False,TRAPPIST-1e,16.0,False,41.0,0.0,0.0,1029.0,624.0,E,353,S,5464,1
11198,Earth,False,TRAPPIST-1e,3.0,False,0.0,0.0,0.0,0.0,0.0,G,879,P,5473,1
11199,Earth,False,PSO J318.5-22,60.0,False,,0.0,0.0,690.0,0.0,F,1133,P,5473,2
11200,Europa,True,TRAPPIST-1e,33.0,True,0.0,0.0,0.0,0.0,0.0,B,209,S,5481,1
11201,Earth,False,55 Cancri e,25.0,False,5.0,471.0,0.0,1.0,216.0,E,354,S,5482,1
11202,Earth,False,TRAPPIST-1e,37.0,False,867.0,6.0,0.0,0.0,0.0,F,1049,S,5482,2
11203,Mars,False,,51.0,False,29.0,0.0,1789.0,2.0,0.0,F,1051,S,5486,1
11204,Earth,True,55 Cancri e,29.0,False,0.0,0.0,0.0,0.0,0.0,G,883,S,5493,1
11205,Mars,True,TRAPPIST-1e,39.0,False,0.0,0.0,0.0,0.0,0.0,F,1138,P,5495,1
11206,Earth,True,TRAPPIST-1e,29.0,False,0.0,0.0,0.0,0.0,0.0,G,883,P,5498,1
11207,Earth,True,TRAPPIST-1e,27.0,False,0.0,0.0,0.0,0.0,0.0,G,883,P,5498,2
11208,Earth,False,TRAPPIST-1e,38.0,False,0.0,2016.0,0.0,4.0,0.0,F,1139,P,5502,1
11209,Earth,False,TRAPPIST-1e,13.0,False,1601.0,1.0,0.0,1.0,0.0,E,355,S,5503,1
11210,Earth,False,,33.0,False,588.0,1.0,0.0,2.0,64.0,F,1054,S,5505,1
11211,Earth,,TRAPPIST-1e,45.0,False,0.0,0.0,0.0,0.0,0.0,G,886,S,5505,2
11212,Earth,False,55 Cancri e,0.0,False,0.0,0.0,0.0,0.0,,G,886,S,5505,3
11213,Earth,True,PSO J318.5-22,18.0,False,0.0,0.0,0.0,0.0,0.0,G,888,S,5513,1
11214,Earth,True,TRAPPIST-1e,0.0,False,0.0,0.0,0.0,0.0,0.0,G,888,S,5513,2
11215,Earth,False,TRAPPIST-1e,38.0,False,28.0,0.0,0.0,696.0,0.0,F,1056,S,5513,3
11216,Earth,,55 Cancri e,0.0,False,0.0,0.0,0.0,,0.0,G,888,S,5513,4
11217,Earth,False,55 Cancri e,21.0,False,0.0,0.0,9.0,0.0,630.0,F,1057,S,5516,1
11218,Europa,False,55 Cancri e,56.0,False,166.0,1006.0,0.0,1729.0,16.0,A,68,S,5518,1
11219,Europa,,TRAPPIST-1e,38.0,False,0.0,374.0,223.0,629.0,78.0,A,69,S,5519,1
11220,Mars,False,,35.0,False,221.0,10.0,361.0,16.0,8.0,F,1142,P,5525,1
11221,Earth,False,55 Cancri e,34.0,False,0.0,12.0,706.0,1.0,0.0,E,359,S,5532,1
11222,Earth,False,TRAPPIST-1e,15.0,False,4.0,0.0,0.0,697.0,43.0,G,892,S,5533,1
11223,Earth,False,PSO J318.5-22,22.0,False,0.0,225.0,117.0,0.0,317.0,E,348,P,5534,1
11224,Mars,False,TRAPPIST-1e,28.0,False,2287.0,0.0,276.0,16.0,0.0,F,1148,P,5542,1
11225,Earth,True,TRAPPIST-1e,18.0,False,0.0,0.0,0.0,0.0,0.0,G,887,P,5547,1
11226,Europa,False,55 Cancri e,47.0,False,0.0,2882.0,0.0,324.0,603.0,D,167,S,5548,1
11227,Europa,True,TRAPPIST-1e,23.0,False,0.0,0.0,0.0,0.0,0.0,D,177,P,5549,1
11228,Mars,True,TRAPPIST-1e,44.0,False,0.0,0.0,0.0,0.0,0.0,F,1151,P,5553,1
11229,Mars,False,TRAPPIST-1e,18.0,False,163.0,0.0,1079.0,0.0,0.0,F,1151,P,5553,2
11230,Earth,True,TRAPPIST-1e,21.0,False,0.0,0.0,,0.0,0.0,G,889,P,5554,1
11231,Mars,False,TRAPPIST-1e,65.0,False,1004.0,0.0,108.0,47.0,22.0,,,,5558,1
11232,Europa,True,TRAPPIST-1e,18.0,False,0.0,0.0,0.0,0.0,0.0,D,169,S,5562,1
11233,Europa,True,55 Cancri e,27.0,False,0.0,0.0,0.0,0.0,0.0,D,169,S,5562,2
11234,Earth,False,TRAPPIST-1e,16.0,False,641.0,0.0,0.0,118.0,814.0,F,1152,P,5564,1
11235,Earth,False,TRAPPIST-1e,17.0,False,17.0,275.0,0.0,616.0,0.0,G,898,S,5565,1
11236,Earth,False,TRAPPIST-1e,19.0,False,1237.0,0.0,0.0,0.0,7.0,F,1064,S,5567,1
11237,Earth,True,PSO J318.5-22,33.0,False,0.0,0.0,0.0,0.0,0.0,G,899,S,5570,1
11238,Earth,False,TRAPPIST-1e,20.0,False,296.0,0.0,397.0,0.0,1.0,F,1065,S,5576,1
11239,Earth,True,PSO J318.5-22,10.0,,0.0,0.0,0.0,0.0,0.0,G,901,S,5577,1
11240,Earth,False,TRAPPIST-1e,6.0,False,0.0,0.0,0.0,0.0,,G,901,S,5577,2
11241,Earth,True,TRAPPIST-1e,0.0,False,0.0,0.0,0.0,0.0,0.0,G,901,S,5577,3
11242,Earth,True,TRAPPIST-1e,0.0,False,0.0,,0.0,0.0,0.0,G,901,S,5577,4
11243,Earth,True,TRAPPIST-1e,4.0,False,0.0,0.0,0.0,0.0,0.0,G,901,S,5577,5
11244,Europa,True,TRAPPIST-1e,,False,0.0,0.0,0.0,0.0,0.0,B,189,P,5579,1
11245,Mars,True,TRAPPIST-1e,27.0,False,0.0,0.0,0.0,0.0,0.0,F,1157,P,5584,1
11246,Mars,False,55 Cancri e,54.0,False,2083.0,0.0,21.0,0.0,0.0,E,350,P,5584,2
11247,Mars,False,TRAPPIST-1e,24.0,False,18.0,25.0,0.0,0.0,1256.0,F,1066,S,5588,1
11248,Mars,True,TRAPPIST-1e,47.0,False,0.0,0.0,0.0,0.0,0.0,F,1066,S,5588,2
11249,Mars,True,TRAPPIST-1e,16.0,False,0.0,0.0,0.0,0.0,0.0,F,1066,S,5588,3
11250,,False,TRAPPIST-1e,59.0,False,4.0,10.0,1143.0,0.0,0.0,F,1066,S,5588,4
11251,Mars,True,TRAPPIST-1e,31.0,False,0.0,0.0,0.0,0.0,0.0,F,1066,S,5588,5
11252,Mars,True,TRAPPIST-1e,28.0,False,0.0,0.0,0.0,0.0,0.0,E,362,S,5590,1
11253,Earth,False,TRAPPIST-1e,23.0,False,,0.0,0.0,0.0,809.0,F,1162,P,5593,1
11254,Earth,False,55 Cancri e,19.0,False,0.0,680.0,0.0,7.0,0.0,F,1068,S,5597,1
11255,Earth,True,PSO J318.5-22,18.0,False,0.0,0.0,0.0,0.0,0.0,G,896,P,5600,1
11256,Mars,False,PSO J318.5-22,28.0,False,394.0,35.0,217.0,0.0,0.0,F,1070,S,5604,1
11257,Earth,False,TRAPPIST-1e,13.0,False,730.0,0.0,402.0,0.0,0.0,F,1071,S,5605,1
11258,Mars,True,TRAPPIST-1e,33.0,False,0.0,0.0,0.0,0.0,0.0,E,366,S,5607,1
11259,Earth,True,TRAPPIST-1e,28.0,False,0.0,0.0,0.0,0.0,0.0,G,905,S,5612,1
11260,Earth,False,TRAPPIST-1e,17.0,False,2109.0,0.0,0.0,0.0,41.0,F,1074,S,5617,1
11261,Mars,False,TRAPPIST-1e,36.0,True,79.0,0.0,1220.0,0.0,0.0,E,351,P,5620,1
11262,Mars,False,TRAPPIST-1e,29.0,True,1221.0,0.0,460.0,0.0,0.0,F,1165,P,5620,2
11263,Earth,False,TRAPPIST-1e,18.0,False,0.0,0.0,0.0,470.0,340.0,G,909,S,5621,1
11264,Earth,True,TRAPPIST-1e,37.0,False,0.0,0.0,0.0,0.0,,G,910,S,5624,1
11265,Europa,False,TRAPPIST-1e,36.0,False,0.0,0.0,0.0,0.0,0.0,B,215,S,5630,1
11266,Europa,True,TRAPPIST-1e,44.0,False,0.0,0.0,0.0,0.0,0.0,C,177,P,5632,1
11267,Earth,False,TRAPPIST-1e,21.0,False,733.0,8.0,130.0,0.0,61.0,F,1167,P,5633,1
11268,Mars,False,TRAPPIST-1e,20.0,False,270.0,1.0,2127.0,0.0,181.0,D,172,S,5634,1
11269,Earth,False,TRAPPIST-1e,45.0,False,838.0,5.0,0.0,153.0,0.0,E,367,S,5635,1
11270,Earth,False,TRAPPIST-1e,28.0,False,0.0,76.0,0.0,5.0,909.0,E,353,P,5636,1
11271,Earth,True,TRAPPIST-1e,20.0,False,0.0,0.0,0.0,0.0,0.0,G,912,S,5638,1
11272,Earth,True,TRAPPIST-1e,18.0,False,0.0,0.0,0.0,0.0,0.0,G,914,S,5641,1
11273,Mars,True,55 Cancri e,,False,0.0,0.0,0.0,0.0,0.0,F,1170,P,5649,1
11274,Earth,False,TRAPPIST-1e,19.0,False,787.0,2.0,20.0,0.0,0.0,G,904,P,5654,1
11275,Earth,False,PSO J318.5-22,27.0,False,0.0,0.0,632.0,53.0,7.0,F,1173,P,5656,1
11276,Europa,False,55 Cancri e,26.0,False,0.0,0.0,6.0,2567.0,2273.0,A,70,S,5657,1
11277,Mars,False,TRAPPIST-1e,29.0,False,921.0,0.0,632.0,705.0,1.0,F,1174,P,5658,1
11278,Mars,False,TRAPPIST-1e,18.0,False,113.0,0.0,0.0,117.0,817.0,E,354,P,5660,1
11279,Earth,False,TRAPPIST-1e,12.0,False,0.0,0.0,0.0,0.0,0.0,G,917,S,5664,1
11280,Earth,False,TRAPPIST-1e,0.0,False,0.0,0.0,0.0,0.0,0.0,G,917,S,5664,2
11281,Earth,,TRAPPIST-1e,2.0,False,0.0,0.0,0.0,0.0,0.0,G,917,S,5664,3
11282,Earth,False,55 Cancri e,16.0,,0.0,642.0,72.0,0.0,3.0,F,1081,S,5664,4
11283,Earth,False,TRAPPIST-1e,17.0,False,18.0,2.0,0.0,0.0,1020.0,F,1082,S,5665,1
11284,Mars,False,TRAPPIST-1e,20.0,False,1864.0,0.0,207.0,0.0,,E,356,P,5666,1
11285,Europa,True,TRAPPIST-1e,30.0,False,0.0,0.0,0.0,0.0,0.0,E,369,S,5668,1
11286,Earth,True,TRAPPIST-1e,20.0,False,0.0,0.0,0.0,0.0,0.0,G,918,S,5669,1
11287,Earth,True,PSO J318.5-22,31.0,False,0.0,0.0,0.0,0.0,0.0,G,919,S,5670,1
11288,Earth,True,TRAPPIST-1e,13.0,False,0.0,0.0,0.0,0.0,0.0,G,908,P,5672,1
11289,Earth,False,55 Cancri e,23.0,False,7.0,0.0,651.0,0.0,0.0,E,370,S,5675,1
11290,Earth,False,TRAPPIST-1e,19.0,False,0.0,0.0,0.0,0.0,0.0,G,909,P,5676,1
11291,Mars,True,TRAPPIST-1e,18.0,False,0.0,0.0,0.0,0.0,0.0,F,1176,P,5678,1
11292,Mars,True,TRAPPIST-1e,50.0,False,0.0,0.0,0.0,0.0,0.0,E,358,P,5678,2
11293,Europa,False,55 Cancri e,43.0,False,0.0,4048.0,0.0,492.0,,C,180,P,5682,1
11294,Mars,False,TRAPPIST-1e,52.0,False,584.0,0.0,97.0,0.0,604.0,F,1177,P,5683,1
11295,Mars,False,TRAPPIST-1e,24.0,False,1163.0,,1.0,0.0,124.0,F,1085,S,5690,1
11296,Mars,True,TRAPPIST-1e,46.0,False,0.0,0.0,0.0,0.0,0.0,F,1086,S,5691,1
11297,Europa,True,TRAPPIST-1e,25.0,False,0.0,0.0,0.0,0.0,0.0,B,191,P,5694,1
11298,Earth,,TRAPPIST-1e,53.0,False,176.0,1.0,843.0,8.0,0.0,F,1181,P,5697,1
11299,Earth,False,TRAPPIST-1e,17.0,False,0.0,1453.0,18.0,1108.0,23.0,F,1089,S,5699,1
11300,Earth,False,TRAPPIST-1e,29.0,False,355.0,0.0,706.0,0.0,3.0,F,1182,P,5703,1
11301,Earth,True,TRAPPIST-1e,26.0,False,0.0,0.0,0.0,0.0,,G,914,P,5708,1
11302,Europa,False,TRAPPIST-1e,35.0,,0.0,1220.0,1156.0,34.0,105.0,D,174,S,5715,1
11303,Europa,False,TRAPPIST-1e,51.0,False,0.0,3247.0,0.0,8.0,634.0,D,174,S,5715,2
11304,Earth,False,TRAPPIST-1e,20.0,False,0.0,755.0,700.0,116.0,31.0,E,361,P,5720,1
11305,Earth,False,TRAPPIST-1e,19.0,False,8.0,1.0,613.0,,10.0,F,1184,P,5720,2
11306,Mars,False,TRAPPIST-1e,59.0,False,3513.0,0.0,2.0,25.0,9.0,D,181,P,5731,1
11307,Mars,False,TRAPPIST-1e,23.0,False,60.0,0.0,946.0,0.0,0.0,D,181,P,5731,2
11308,Mars,True,TRAPPIST-1e,22.0,False,0.0,0.0,0.0,0.0,0.0,F,1095,S,5734,1
11309,Mars,False,TRAPPIST-1e,21.0,False,170.0,0.0,63.0,385.0,554.0,E,373,S,5734,2
11310,Earth,False,TRAPPIST-1e,25.0,False,0.0,0.0,0.0,1.0,1994.0,F,1190,P,5741,1
11311,Earth,False,TRAPPIST-1e,23.0,False,1.0,4.0,0.0,636.0,3.0,F,1191,P,5743,1
11312,Earth,True,55 Cancri e,15.0,False,0.0,0.0,0.0,0.0,0.0,G,923,P,5745,1
11313,Mars,False,PSO J318.5-22,20.0,False,686.0,0.0,0.0,25.0,0.0,F,1193,P,5749,1
11314,Earth,False,55 Cancri e,22.0,False,0.0,0.0,457.0,47.0,1504.0,F,1097,S,5752,1
11315,Earth,False,TRAPPIST-1e,20.0,False,467.0,24.0,0.0,271.0,0.0,F,1098,S,5753,1
11316,Europa,False,TRAPPIST-1e,35.0,False,37.0,4.0,0.0,2690.0,1304.0,E,374,S,5754,1
11317,Earth,True,TRAPPIST-1e,41.0,False,0.0,0.0,0.0,0.0,0.0,G,935,S,5759,1
11318,Earth,False,TRAPPIST-1e,18.0,False,467.0,941.0,0.0,0.0,0.0,F,1196,P,5760,1
11319,Earth,False,PSO J318.5-22,40.0,False,0.0,0.0,88.0,375.0,55.0,G,925,P,5762,1
11320,Mars,True,TRAPPIST-1e,25.0,False,0.0,0.0,0.0,0.0,0.0,F,1101,S,5766,1
11321,Europa,False,55 Cancri e,31.0,False,103.0,9004.0,0.0,2.0,1.0,C,182,P,5770,1
11322,Earth,False,TRAPPIST-1e,47.0,False,0.0,0.0,228.0,0.0,561.0,E,364,P,5774,1
11323,Mars,True,TRAPPIST-1e,29.0,False,0.0,0.0,0.0,0.0,0.0,F,1198,P,5775,1
11324,Earth,False,PSO J318.5-22,,False,0.0,0.0,9.0,21.0,505.0,G,939,S,5782,1
11325,Earth,False,,18.0,False,693.0,0.0,1.0,0.0,0.0,F,1103,S,5782,2
11326,Earth,False,TRAPPIST-1e,19.0,False,0.0,725.0,0.0,20.0,0.0,F,1103,S,5782,3
11327,Earth,True,TRAPPIST-1e,50.0,False,0.0,0.0,0.0,0.0,0.0,G,939,S,5782,4
11328,Earth,False,TRAPPIST-1e,26.0,False,0.0,1666.0,62.0,36.0,0.0,G,927,P,5784,1
11329,Earth,False,TRAPPIST-1e,29.0,False,0.0,179.0,844.0,668.0,1.0,E,365,P,5787,1
11330,Earth,True,TRAPPIST-1e,14.0,False,0.0,0.0,0.0,0.0,0.0,G,929,P,5787,2
11331,Earth,False,TRAPPIST-1e,14.0,False,1.0,804.0,0.0,8.0,65.0,F,1202,P,5787,3
11332,Earth,False,55 Cancri e,0.0,False,0.0,0.0,0.0,0.0,0.0,G,940,S,5789,1
11333,Earth,True,PSO J318.5-22,34.0,False,0.0,0.0,0.0,0.0,0.0,G,940,S,5789,2
11334,Europa,True,55 Cancri e,23.0,False,0.0,0.0,0.0,0.0,0.0,D,183,P,5797,1
11335,Earth,False,TRAPPIST-1e,24.0,False,203.0,0.0,154.0,84.0,,G,930,P,5798,1
11336,Earth,False,,39.0,False,0.0,282.0,33.0,19.0,,G,931,P,5801,1
11337,Earth,True,TRAPPIST-1e,22.0,False,0.0,0.0,0.0,0.0,0.0,G,932,P,5803,1
11338,Earth,False,TRAPPIST-1e,23.0,False,1723.0,0.0,2.0,0.0,0.0,G,942,S,5805,1
11339,Earth,False,TRAPPIST-1e,26.0,False,605.0,0.0,35.0,424.0,0.0,F,1110,S,5807,1
11340,Europa,False,TRAPPIST-1e,28.0,False,0.0,2703.0,327.0,3048.0,50.0,,,,5815,1
11341,Europa,False,TRAPPIST-1e,42.0,False,0.0,194.0,0.0,2146.0,213.0,B,197,P,5815,2
11342,Europa,False,55 Cancri e,37.0,False,369.0,1166.0,1.0,284.0,1273.0,B,197,P,5815,3
11343,Europa,,55 Cancri e,45.0,False,0.0,595.0,0.0,19844.0,48.0,B,197,P,5815,4
11344,Earth,False,TRAPPIST-1e,21.0,False,0.0,729.0,3074.0,2.0,373.0,G,942,P,5830,1
11345,Earth,False,,42.0,False,129.0,0.0,14.0,580.0,0.0,G,944,P,5832,1
11346,Mars,False,TRAPPIST-1e,20.0,False,49.0,0.0,993.0,6.0,0.0,E,368,P,5833,1
11347,Earth,False,TRAPPIST-1e,61.0,False,9.0,695.0,0.0,1.0,0.0,G,945,P,5838,1
11348,Mars,False,TRAPPIST-1e,0.0,False,0.0,0.0,0.0,0.0,0.0,F,1207,P,5841,1
11349,Mars,True,TRAPPIST-1e,3.0,False,0.0,0.0,0.0,0.0,0.0,F,1207,P,5841,2
11350,,True,TRAPPIST-1e,18.0,False,0.0,0.0,0.0,,0.0,F,1207,P,5841,3
11351,Earth,True,PSO J318.5-22,44.0,False,0.0,0.0,0.0,0.0,0.0,G,947,P,5845,1
11352,Europa,True,55 Cancri e,50.0,False,0.0,0.0,0.0,0.0,0.0,B,223,S,5850,1
11353,Mars,False,TRAPPIST-1e,18.0,False,889.0,57.0,,0.0,0.0,F,1116,S,5851,1
11354,Mars,False,TRAPPIST-1e,0.0,False,0.0,0.0,0.0,0.0,0.0,F,1116,S,5851,2
11355,Earth,False,TRAPPIST-1e,58.0,False,0.0,14.0,0.0,871.0,0.0,G,948,P,5853,1
11356,Earth,False,55 Cancri e,50.0,False,676.0,78.0,0.0,55.0,0.0,G,950,S,5862,1
11357,Earth,False,55 Cancri e,43.0,False,0.0,573.0,0.0,10.0,154.0,F,1119,S,5864,1
11358,Earth,False,TRAPPIST-1e,21.0,False,0.0,2914.0,0.0,625.0,1986.0,G,951,S,5865,1
11359,Earth,False,55 Cancri e,30.0,False,1.0,627.0,0.0,0.0,0.0,F,1211,P,5866,1
11360,Earth,True,TRAPPIST-1e,20.0,False,0.0,0.0,0.0,0.0,0.0,G,951,P,5870,1
11361,Earth,False,TRAPPIST-1e,24.0,False,0.0,805.0,23.0,0.0,0.0,E,380,S,5872,1
11362,Earth,False,TRAPPIST-1e,24.0,False,0.0,0.0,12.0,161.0,735.0,G,952,P,5873,1
11363,Earth,True,TRAPPIST-1e,37.0,False,0.0,0.0,0.0,0.0,0.0,G,952,P,5873,2
11364,Earth,False,TRAPPIST-1e,21.0,False,0.0,0.0,0.0,639.0,3.0,E,372,P,5873,3
11365,Europa,True,TRAPPIST-1e,48.0,False,0.0,0.0,0.0,0.0,0.0,B,225,S,5881,1
11366,Europa,True,TRAPPIST-1e,33.0,False,0.0,0.0,0.0,0.0,0.0,B,200,P,5883,1
